#{"t_start": 1733096099.8957553, "env_id": "None"}
r,l,t
0.08851534,5,9468.710941
-0.6386523,17,9469.064816
-1.4372363,38,9469.403501
-0.05304396,7,9469.886456
-0.5051515,13,9470.295781
-1.8342893,46,9470.6611
-0.44286525,19,9471.00314
-0.6391387,17,9471.362799
-0.0317235,7,9471.765629
-0.33156252,12,9472.147775
-0.74173903,30,9472.590451
-0.4287889,19,9473.058507
-0.6416428,17,9473.058559
-0.3323449,11,9473.405378
-0.42071712,11,9474.01931
-1.4864678,38,9474.019359
-0.63857055,17,9474.454483
-0.39445353,18,9474.801951
-0.057311296,7,9475.141493
-4.415772,161,9475.571251
-0.6932831,30,9475.942174
-1.8432374,46,9476.459648
-0.69843256,22,9476.832619
-0.6345835,17,9476.83267
-0.43438375,19,9477.22448
-0.09839916,7,9477.63939
-0.096815825,9,9477.987515
-0.63965094,17,9478.531247
-0.6461339,29,9478.924372
-0.3982904,18,9479.274283
-1.5100188,40,9479.686736
-0.06372559,7,9480.176332
-0.640241,17,9480.544197
-1.1490245,31,9480.96867
-0.4394225,19,9481.333919
-0.670061,30,9481.898038
-0.6401367,17,9482.239902
-1.8831003,47,9482.660369
-0.39878392,18,9483.05547
-0.09900987,9,9483.517106
-0.6347543,17,9483.941781
-1.4824166,38,9484.305886
-0.4987893,24,9484.715108
-0.024430871,6,9485.093644
-0.43745542,19,9485.438865
-0.64054453,17,9485.949151
-0.39922607,18,9486.532801
-0.57515967,25,9486.966611
-0.64027524,17,9487.355519
-1.8976715,47,9487.887928
-0.43926764,19,9488.276573
-1.4593556,39,9488.630264
-0.032915592,7,9489.028205
-0.64018655,17,9489.37936
-0.02916336,6,9489.742146
-0.69184136,29,9490.222759
-0.4007144,18,9490.630261
-0.63420165,17,9491.040052
-4.414702,161,9491.687142
-0.44741237,19,9492.032912
-0.53168654,24,9492.367815
-0.63981473,17,9492.704889
-1.4457526,38,9493.167896
-1.88836,47,9493.663842
-0.027740479,6,9493.663895
-0.63522756,17,9494.102835
-0.48094273,20,9494.448699
-0.03208375,7,9494.801605
-0.72707677,30,9495.373899
-0.6427616,17,9495.812284
-0.39127696,18,9496.179421
-1.4198136,37,9496.825523
-0.6341455,17,9497.187571
-0.444512,19,9497.60534
-0.057618737,7,9497.941323
-0.65866363,29,9498.29782
-1.880729,47,9498.80045
-0.63974035,17,9499.156862
-0.4530654,19,9499.610493
-0.12701237,10,9499.971785
-0.49189782,23,9500.410885
-0.6394969,17,9500.817936
-5.9455185,202,9501.182378
0.106767,5,9501.618571
-0.47397614,20,9501.989398
-1.5188413,39,9502.321334
-0.060506344,7,9502.846877
-0.6393951,17,9502.846925
-0.48427033,13,9503.237181
-0.759765,31,9503.717262
-0.43328607,19,9504.053372
-0.3474934,12,9504.462038
-0.63421905,17,9504.822455
-1.8833237,47,9505.249692
-0.33308852,11,9505.680725
-0.033057332,7,9506.055206
-0.43754983,19,9506.415311
-0.6408982,17,9506.834321
-0.37324953,11,9507.220435
-1.4912856,38,9507.571375
-0.65154076,29,9507.907666
-0.026043892,6,9508.335984
-0.4015473,10,9508.730955
-0.4764334,20,9509.112567
-0.63403296,17,9509.465288
-4.4161787,161,9509.896156
-0.48973536,23,9510.352334
-0.64037514,17,9510.807987
-0.42230785,19,9511.145323
-0.79012084,24,9511.507104
-1.8952906,47,9511.959802
-0.083717465,7,9512.346153
0.009231925,6,9512.75543
-0.52343464,13,9512.75548
-0.6457199,22,9513.301691
-1.7847373,50,9513.68649
-0.6400783,15,9514.078744
-1.0526934,22,9514.532403
0.0061450005,6,9514.532453
-0.7007927,16,9515.130787
-1.1747067,32,9515.500338
-0.70402896,16,9515.8936
-15.7534275,512,9516.243631
-0.7538036,17,9516.847182
-2.1656036,77,9517.259218
-0.7759024,18,9517.607831
-1.5377605,39,9518.056098
0.014096379,6,9518.519289
-0.77294576,17,9518.866026
-0.455899,18,9519.29999
-0.7841915,18,9519.641071
-1.4408379,40,9519.985964
-0.78042746,17,9520.530854
-0.76638997,18,9521.008583
-0.6034014,21,9521.366124
-1.7106578,41,9522.030485
-0.9328797,23,9522.030535
-0.7809477,18,9522.390144
-1.2818847,38,9522.777994
0.010445714,6,9523.112981
-0.78385127,18,9523.741563
-0.93000805,23,9524.123567
-0.7666178,18,9524.787223
-1.1882238,36,9525.170383
-1.6918674,40,9525.619377
-0.9373344,23,9525.619429
-0.032168746,6,9525.953054
0.0054837465,6,9526.379368
-0.8510431,19,9526.806708
-1.0088851,25,9527.441179
-2.5257163,89,9527.849813
-1.5949655,40,9528.443416
-1.7210748,41,9528.946709
-0.45401204,18,9528.946761
-1.04894,26,9529.35295
0.013475716,6,9529.722692
-0.5691526,20,9530.361685
-1.0015616,24,9530.862456
-1.4051838,40,9531.316931
-0.027626276,6,9531.773593
-1.6854391,40,9532.225588
-0.029664993,7,9532.734212
-1.02036,25,9532.734261
-1.0315001,25,9533.624849
-1.5992947,41,9534.01009
-0.08219755,7,9534.505009
-1.683907,40,9534.930202
-0.030992508,7,9535.408877
-1.0191138,24,9535.770922
-2.6170523,92,9536.318002
-1.0596039,26,9537.002458
-0.45306206,18,9537.37102
-1.8979573,46,9537.777921
-1.7028415,41,9538.255241
-0.03288746,7,9538.743004
-0.5639658,20,9539.108986
-1.0370631,25,9539.496936
-0.6355654,22,9540.240448
-1.4227371,40,9540.601023
-1.0790923,26,9541.035861
-1.6892464,40,9541.551078
0.003457725,6,9542.014243
-1.055337,25,9542.574617
-1.1020033,33,9542.959993
-0.076606154,7,9543.43748
-1.0789056,26,9544.136667
-1.6709316,40,9544.555412
0.0016621351,6,9545.028942
-1.6255245,41,9545.737586
-1.0574772,25,9545.737642
-0.09127426,7,9546.257835
-2.5680108,90,9546.257887
-1.6502278,38,9546.960262
-0.4558637,18,9547.333906
-1.0873122,26,9547.672252
-0.03197944,7,9548.092392
-16.294056,512,9548.647233
-0.56862295,20,9549.080093
-1.0575795,25,9549.575194
-1.8716912,45,9549.917508
-18.247108,512,9550.639987
-1.6954172,41,9551.002799
-1.0586193,25,9551.432353
-0.031236291,7,9551.805322
-1.3868093,39,9552.42947
-17.83891,512,9552.838712
-0.069028735,7,9553.22439
-1.0975528,26,9553.630375
-1.6553712,39,9554.294832
-0.019214988,7,9554.78029
-1.1028824,26,9555.188538
-2.6052437,92,9555.704353
-1.7252214,43,9556.135834
-0.21801317,10,9556.696459
-1.0819411,26,9557.087891
-0.45215082,18,9557.427603
-1.7033725,41,9557.97274
0.009157002,6,9558.428942
-0.56394863,20,9558.847244
-1.0978222,26,9559.297921
-0.6373122,22,9560.010521
-2.02448,48,9560.376494
-1.0958073,26,9560.867965
-0.13733923,8,9561.215509
-1.6752636,39,9561.601472
-0.0011620522,6,9562.055063
-20.941,512,9562.488742
-1.1018634,26,9563.055939
-2.0142443,48,9563.939875
-1.6467278,39,9563.939931
-1.0950196,26,9564.32539
0.0017322302,6,9564.710119
-0.09989059,7,9565.05882
-1.0983438,26,9565.890312
-2.56412,90,9566.293797
-1.6368291,38,9566.884191
0.0014994144,6,9567.369028
-0.45361865,18,9567.369079
-1.9089799,46,9567.763689
-1.1022995,26,9568.127136
-0.091573,7,9568.558701
-0.56929386,20,9569.11361
-1.1042836,26,9569.703238
-1.6392124,39,9570.211186
-0.03131652,7,9570.704876
-1.9431329,47,9571.331685
-1.1097314,26,9571.331733
-1.1092286,26,9572.259034
-1.676862,40,9572.646879
-0.031767845,7,9573.125416
-1.376195,39,9573.508091
-0.07688832,7,9573.984877
-1.0748212,25,9574.427062
-2.6044083,92,9574.855292
-0.45214522,18,9575.596042
-1.6528432,39,9575.968319
-1.1018245,26,9576.331095
-0.03302431,7,9576.764639
-1.6880352,42,9577.22136
-0.56478715,20,9577.664567
-1.1037998,26,9578.216533
-0.63660574,22,9578.81587
-1.7016923,41,9579.332768
-1.3046412,37,9579.694069
-1.091785,26,9580.11543
-0.032827258,7,9580.451596
-0.074897766,7,9580.823934
-1.0982265,26,9581.668856
-1.7004995,41,9582.371979
-1.6866488,42,9582.761683
-0.030154824,7,9583.169215
-0.10230601,7,9583.586591
-1.1037056,26,9583.586639
-16.066027,512,9584.112722
-1.0971053,26,9584.830563
-2.8829894,101,9585.368597
-1.6685705,40,9585.753737
-18.766277,512,9586.09392
0.007532358,6,9586.522228
-1.8675818,45,9586.882561
-1.106544,26,9587.353265
-0.4472921,18,9587.687089
-17.905062,512,9588.255136
-0.5784148,20,9588.779871
-1.1033239,26,9589.215048
-1.6671069,39,9589.619056
-1.3642049,38,9589.95759
-0.0331645,7,9590.407394
-0.6034223,21,9590.840669
-1.1439266,27,9591.401513
-1.1262667,34,9591.985471
-0.032086372,6,9592.434732
-1.6858068,40,9592.886432
-1.1080816,26,9593.258446
0.009524465,6,9593.669128
-1.0992765,26,9594.494286
-1.5171592,38,9594.904712
-0.08835912,7,9595.380176
-1.6680069,40,9595.855018
0.0019000173,6,9596.300794
-1.0793235,25,9596.64081
-2.6207952,92,9597.045525
-21.089243,512,9597.453105
-0.44837642,18,9598.088619
-1.1012826,26,9598.494355
-6.731019,193,9599.358176
-2.0336082,51,9599.704903
-0.05234015,7,9600.17875
-2.7091916,73,9600.535098
-1.69561,38,9600.967231
-0.034301758,6,9601.301848
-0.83991945,32,9601.995567
-0.7484431,18,9602.340782
-0.7669697,18,9603.084049
-2.0794086,51,9603.580248
-0.016970277,6,9604.03037
-0.85682034,34,9604.371327
-2.2580001,53,9604.79337
-0.7580825,18,9604.793424
-0.032889485,6,9605.286878
-0.9394705,25,9606.07082
-0.6809782,18,9606.824557
-2.1972494,53,9607.28983
-6.2681947,160,9607.630978
-0.009384513,6,9608.079928
0.026238263,6,9608.418912
-2.234407,52,9608.807499
-0.76909244,18,9609.198133
-0.035555482,6,9609.599732
0.02486682,6,9609.98352
-1.6503553,35,9611.140929
-2.0762627,48,9611.511806
-2.401549,59,9612.061465
-2.2041104,51,9612.406418
-0.7304566,18,9612.839395
-0.03386426,6,9613.212986
-0.031847954,7,9613.213034
-1.0435176,30,9613.831455
-0.75787365,18,9614.238813
-0.9928453,29,9615.142093
-0.9411112,26,9615.486814
-2.1855705,51,9615.998802
-0.03456688,6,9616.450958
-0.67330074,17,9616.812318
-0.6907128,18,9617.176539
-2.7092519,66,9617.628022
0.024076581,6,9617.965778
0.014176011,6,9618.402345
-1.0277641,29,9619.086473
-16.158308,512,9619.682589
-1.652441,35,9620.053945
-0.65662706,17,9620.43979
-2.1535041,49,9620.779303
-0.03363383,6,9621.231454
-0.7333969,18,9621.729241
0.024399519,6,9622.183261
-1.0222111,29,9622.684817
-2.5918226,65,9623.066645
-0.040893435,7,9623.548515
-0.62905633,16,9624.001733
-17.173328,512,9624.431144
-1.6466229,35,9624.886625
-2.1847255,50,9625.228097
-0.6959959,17,9625.656476
-0.034562588,6,9625.995894
-0.7408457,18,9626.573088
-1.0312133,29,9627.280532
-0.74864554,18,9627.617258
-0.6313362,16,9628.281922
-2.804687,69,9628.618006
-2.1411965,49,9629.019963
-0.004044533,6,9629.380363
-0.03350258,6,9629.816237
-0.9390712,26,9629.816292
-0.6891414,17,9630.273402
-0.691044,18,9630.871529
-1.0237365,29,9631.584739
-0.7888695,19,9631.951537
-2.1558652,49,9632.565109
-0.62020695,16,9632.934515
-0.034657717,6,9633.350521
-0.9365996,26,9633.866292
-2.7186198,68,9634.220064
-0.6878325,17,9634.632009
-16.41671,512,9635.050948
-0.71247816,18,9635.583102
-1.020323,29,9636.294382
-0.7263584,18,9636.673555
-2.1447163,49,9637.116301
-0.035146117,6,9637.585398
-1.5106404,47,9637.92729
-0.61675,16,9638.298533
-0.94097316,26,9638.902324
-0.66845477,17,9639.335712
-0.69054294,18,9639.960643
-1.4846809,46,9640.59902
-2.136787,49,9640.991001
-1.0265529,29,9640.991057
-0.7889782,19,9641.392719
-0.02641666,7,9641.759841
-17.310394,512,9642.098575
-0.06614578,7,9642.441563
0.027037323,6,9642.812914
-0.6246064,16,9643.304718
-0.67322564,17,9644.021827
-1.6690981,35,9644.601044
-0.70671856,18,9645.078063
-2.273922,52,9645.589595
-0.7392472,18,9645.992637
-0.07801378,7,9646.400535
0.021395385,6,9646.764094
-2.8213856,70,9647.236206
-1.0326388,29,9647.662079
-0.61715055,16,9648.345251
-1.659065,35,9648.832188
-0.68248546,17,9649.398315
-2.2343302,52,9649.826547
-0.72261786,18,9650.212889
-1.515945,47,9650.550823
-0.034736633,6,9650.907577
0.023040414,6,9651.291875
-1.0238147,29,9651.965065
-0.6257992,16,9652.65798
-1.6557553,35,9653.06766
-1.480886,46,9653.523818
-2.1313639,49,9653.968079
0.007355809,6,9654.31757
-0.6729933,17,9654.653469
-0.032992125,6,9655.061962
-0.73549426,18,9655.400364
0.022954226,6,9655.853616
-0.7211789,18,9656.345569
-1.616826,34,9657.288703
-1.0331211,29,9657.655105
-2.1623738,49,9658.119369
-16.873272,512,9658.495859
-0.03518021,6,9658.906151
-0.6171911,16,9659.340752
-0.7517686,18,9659.340802
-2.6442986,67,9659.733764
-0.67867184,17,9660.371822
-0.90638673,25,9660.8884
-0.6883751,18,9661.623452
-2.1292102,49,9661.985193
-1.0251749,29,9662.339019
-16.87302,512,9662.681001
-1.4893038,46,9663.046163
-0.06444943,7,9663.435077
0.007238567,6,9663.83045
-0.6244745,16,9664.330413
-0.9315672,25,9664.786234
-0.67366314,17,9665.371346
-0.64862084,17,9665.837644
0.026729405,6,9666.306034
-0.7212497,18,9666.770154
-2.232567,50,9667.205142
-0.032716513,6,9667.657102
-2.646825,67,9668.29186
-1.624404,34,9668.680601
-1.0317805,29,9669.015453
-0.61706257,16,9669.704211
-0.7382035,18,9670.042267
-2.144887,49,9670.690575
-0.6736889,17,9671.056442
-0.03421724,6,9671.472713
-1.4818678,46,9671.900296
-0.93495846,26,9672.238041
-0.65496063,17,9672.950044
-16.322535,512,9673.289168
-1.0279303,29,9673.637437
0.025726616,6,9674.049744
-0.62607944,16,9674.648496
-2.1511703,49,9675.149964
-1.5113425,47,9675.537102
-0.03629291,6,9675.923862
-0.66529703,17,9676.312685
-0.03845036,7,9676.649324
-1.6510246,35,9677.084568
-0.7218802,18,9677.685996
-0.73183155,18,9678.158348
-0.75540805,18,9678.907791
-2.1459932,49,9679.312752
-1.0320513,29,9679.654752
-0.034457922,6,9680.08026
-17.376766,512,9680.562757
-0.61618114,16,9680.970189
-0.9398,26,9681.403816
-2.8306818,70,9681.803189
-0.03669846,7,9682.291989
-0.6807616,17,9682.655431
-0.7123934,18,9683.110702
-2.1330342,49,9683.782551
-0.738076,18,9684.188967
-0.035117626,6,9684.569516
-1.0235205,29,9684.931266
-0.6301166,16,9685.618334
-0.93731797,26,9686.053343
-0.6652533,17,9686.653716
-0.68694496,17,9687.088854
-2.8245807,70,9687.428965
-2.1354225,49,9687.934821
-0.7064308,18,9688.358977
-0.06564975,7,9688.748359
-0.776677,19,9689.14955
-0.57086575,14,9689.682039
-1.0054855,30,9690.094698
0.10772234,5,9690.524565
-0.5288482,13,9690.933822
-11.308295,369,9691.446218
-1.0803883,30,9691.791817
-0.5555055,13,9692.206444
0.00704962,6,9692.580021
-0.5743977,13,9693.157441
-0.58955646,29,9693.744423
-2.2271385,66,9694.190298
-0.73800266,17,9694.534594
-0.42442,13,9695.141599
-0.6477581,16,9695.583725
-1.9416256,44,9695.583777
-0.6693667,27,9696.022687
-0.5340978,12,9696.429319
-0.686466,17,9696.974015
-0.68932366,17,9697.691759
-17.326307,512,9698.086952
-0.6905756,17,9698.72405
-1.5330741,45,9699.086661
-0.42886376,11,9699.652418
-0.68293107,17,9700.064776
-0.5206814,12,9700.568381
-0.7176504,17,9701.098363
-0.84846723,20,9701.673453
-0.7020117,17,9702.129633
-0.5672262,12,9702.58544
-0.6422738,16,9703.14119
-1.0994592,28,9703.871306
-0.98130107,27,9704.397452
-0.48700166,11,9704.753633
-0.68777907,17,9705.420003
-0.83743036,20,9705.85637
-0.58192825,15,9706.411332
-0.52080333,11,9706.7552
-5.812889,194,9707.444222
-0.7872126,18,9707.784117
-0.896086,20,9708.198081
0.22209513,4,9708.198131
-0.5656135,12,9708.80262
-0.71053827,17,9709.166862
-0.650319,16,9709.866011
-16.474596,512,9710.283998
-1.048238,26,9710.692674
-0.4979937,11,9711.285398
-0.77565503,19,9711.28545
-0.5762887,12,9711.893809
-0.96681833,27,9712.553069
-0.92387366,21,9713.02447
-0.5287076,11,9713.641429
-0.6997402,17,9713.641477
-0.6359906,16,9714.330709
-0.0185467,6,9714.786074
-1.0236061,25,9715.169949
-16.70165,512,9715.699841
-0.5013627,11,9716.068066
-1.3463373,29,9716.759658
-0.80347764,19,9717.17454
-0.5147126,11,9717.752299
-0.6321598,16,9718.100718
-1.1839743,49,9718.797997
-0.88328445,20,9719.182174
-1.021137,28,9719.708981
-0.52678275,11,9720.072356
-0.69982827,17,9720.736003
-0.8841933,20,9721.165685
-1.007256,40,9721.618783
-0.6422936,16,9722.052212
-0.55166173,12,9722.389774
-0.5930804,15,9723.034628
-0.8621024,20,9723.489085
-20.451294,512,9724.019256
-0.517292,11,9724.393401
-1.2298813,46,9724.951126
-0.9932089,27,9725.28581
-0.8683866,20,9725.843598
-0.70069146,17,9726.339165
-0.51417744,11,9726.758261
-0.68806255,17,9727.387559
-0.87809,20,9727.872774
-1.2664096,46,9728.291154
-0.5938312,15,9728.705969
-0.52068925,11,9729.095996
-17.757044,512,9729.509341
-0.79587746,18,9730.084901
-0.85208666,19,9730.500459
-0.52645564,11,9731.075691
-15.977905,512,9731.535345
-1.2816296,46,9731.920886
-0.96487427,27,9732.315799
-0.88340545,20,9732.816883
-0.6568123,16,9733.320746
-0.54624784,12,9733.733904
-0.65860045,16,9734.333636
-0.83203804,19,9734.816908
-1.2490523,45,9735.216028
-0.6025959,15,9735.658675
-0.51915276,11,9736.053085
-0.79903543,19,9736.753063
-0.8716227,20,9737.172304
-0.51621413,11,9737.748275
-0.9757619,27,9738.349013
-0.84272623,19,9738.83389
-1.6636391,60,9739.200102
-0.7014246,17,9739.704135
-0.5216521,11,9740.049063
-0.6431868,16,9740.716486
-0.87887895,20,9741.156345
-0.5969578,15,9741.71
-0.5207679,11,9742.048065
-1.2052462,45,9742.490393
-15.57361,512,9742.995839
-0.80501604,18,9743.405779
-0.8437618,19,9743.77596
-0.5277624,11,9744.357974
-0.96422136,27,9745.008857
-16.754337,512,9745.397124
-0.8789003,20,9745.780793
-0.66850173,16,9746.33875
-0.51544976,11,9746.67638
-0.6314182,16,9747.339362
-0.8746073,20,9747.783662
-0.5175772,11,9748.411833
-0.62752366,16,9748.411882
-0.78173983,18,9749.142493
-0.84447086,19,9749.478904
-0.52485657,11,9750.042944
-0.68992627,17,9750.483149
-0.8769264,20,9751.138041
-0.5182229,11,9751.710317
-1.0352256,28,9752.07377
-0.84645224,19,9752.849504
-0.7009618,17,9752.849556
-0.51761556,11,9753.43376
-0.6390976,16,9753.873262
-0.8903775,20,9754.576028
-0.59706247,15,9754.57608
-0.51421475,11,9755.148721
-0.7950231,18,9755.649759
-0.88165,20,9756.270451
-0.52129674,11,9756.862575
-0.96200836,27,9757.264539
-19.680948,512,9757.952411
-0.8710431,20,9758.346594
-0.68767536,17,9758.346644
-0.5217663,11,9758.92528
-0.6420803,16,9759.354537
-0.018734455,6,9759.814524
-0.87165546,20,9760.336305
-0.51898813,11,9760.902339
-1.3394632,29,9761.436478
-0.84178185,19,9761.985295
-17.6121,512,9762.440517
-0.6985575,17,9762.781884
-0.51326144,11,9763.20137
-0.6402998,16,9763.800876
-0.8803185,20,9764.29789
-15.948896,512,9764.775111
-0.5188768,11,9765.185899
-1.0263975,28,9765.698985
-0.8723619,20,9766.267453
-0.6998433,17,9766.73157
-0.5216614,11,9767.158567
-0.6373565,16,9767.735359
-0.8436297,19,9768.25716
-0.60086274,15,9768.736063
-0.5234479,11,9769.150842
-0.8037337,18,9769.811532
-0.87634265,20,9770.265456
-2.546889,94,9770.79197
-0.6661068,16,9771.272104
-1.2162876,31,9771.797537
-0.38659418,20,9772.219829
-0.6176373,15,9772.604017
-0.013916016,6,9772.604131
-0.55874896,15,9773.277946
0.037863016,6,9773.742023
-0.75032437,29,9774.195916
-16.657948,512,9774.755921
-1.8262298,40,9775.14706
-18.177351,512,9775.589511
-0.007517934,6,9775.929936
-1.3365486,28,9776.322148
0.01793319,6,9776.777073
-17.212622,512,9777.66134
-1.2470615,27,9778.060121
0.033743918,6,9778.513988
-1.9794242,46,9778.920121
0.15759635,5,9779.286881
-10.104821,309,9779.286928
0.0010830164,6,9779.722831
-1.8039811,32,9780.647171
-1.67048,41,9781.174085
-2.0539837,47,9781.74505
0.0012751222,6,9782.202434
-1.4558158,34,9782.902275
-2.130418,49,9783.983482
-1.385258,32,9783.983531
-8.103966,158,9784.370709
0.00601238,6,9784.774159
-0.012729049,6,9785.173011
-2.3998766,96,9785.787128
-1.3325257,31,9786.333573
-1.1635995,27,9787.06954
0.022049904,6,9787.537272
-2.1897328,51,9787.934706
-1.2684412,30,9788.350504
0.008788049,6,9788.716856
-1.2737174,29,9789.521611
0.021440208,6,9789.988901
-1.2521415,30,9790.353836
0.14028054,5,9790.746336
-4.0950294,96,9791.325377
-0.01906085,6,9791.786409
